지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
510,영등포 ,2016-05-24,17.1,36,2
510,영등포 ,2016-05-25,20.1,0,1.9
510,영등포 ,2016-05-26,20.2,0,1.3
510,영등포 ,2016-05-27,21.9,0,1
510,영등포 ,2016-05-28,22.3,0,1.2
510,영등포 ,2016-05-29,22.3,0,1.3
510,영등포 ,2016-05-30,22.8,0,1.5
510,영등포 ,2016-05-31,22,0,1.7
510,영등포 ,2016-06-01,24.7,0,1.1
510,영등포 ,2016-06-02,24.5,0,1.2
510,영등포 ,2016-06-03,23.2,0,1.6
510,영등포 ,2016-06-04,22.2,0,1
510,영등포 ,2016-06-05,25.3,0,1
510,영등포 ,2016-06-06,24,0,1.5
510,영등포 ,2016-06-07,22.5,0,1.4
510,영등포 ,2016-06-08,22,0,1.7
510,영등포 ,2016-06-09,24.7,0,1.2
510,영등포 ,2016-06-10,24.7,0,1.2
510,영등포 ,2016-06-11,23.8,2,1.3
510,영등포 ,2016-06-12,23.8,0,1.4
510,영등포 ,2016-06-13,23.9,0,1.3
510,영등포 ,2016-06-14,24.1,0,1.5
510,영등포 ,2016-06-15,21.2,10.5,2
510,영등포 ,2016-06-16,21.5,0,1.7
510,영등포 ,2016-06-17,24.2,0,2.1
510,영등포 ,2016-06-18,25.1,0,1.3
510,영등포 ,2016-06-19,24.7,0,1.2
510,영등포 ,2016-06-20,25.2,0,1.1
510,영등포 ,2016-06-21,26.8,0,.9
510,영등포 ,2016-06-22,25.3,12.5,.9
510,영등포 ,2016-06-23,25.6,0,1.1
510,영등포 ,2016-06-24,23.9,3,1.1
510,영등포 ,2016-06-25,23.4,0,1.9
510,영등포 ,2016-06-26,25,0,1.5
510,영등포 ,2016-06-27,25.7,0,1.1
510,영등포 ,2016-06-28,25.1,0,1.2
510,영등포 ,2016-06-29,25.9,0,1.7
510,영등포 ,2016-06-30,24.7,0,2.1
510,영등포 ,2016-07-01,24.5,113.5,1.8
510,영등포 ,2016-07-02,24.3,4,1.5
510,영등포 ,2016-07-03,24,0,1.1
510,영등포 ,2016-07-04,22.6,27.5,.9
510,영등포 ,2016-07-05,23.8,83.5,1.7
510,영등포 ,2016-07-06,23.7,0,1.5
510,영등포 ,2016-07-07,25,0,1
510,영등포 ,2016-07-08,28,0,1.1
510,영등포 ,2016-07-09,28.7,0,1.1
510,영등포 ,2016-07-10,28.5,0,1.1
510,영등포 ,2016-07-11,29.3,0,.8
510,영등포 ,2016-07-12,26.7,3,1.2
510,영등포 ,2016-07-13,26.7,0,1.2
510,영등포 ,2016-07-14,27.9,0,1.5
510,영등포 ,2016-07-15,26.9,1.5,1.1
510,영등포 ,2016-07-16,21.4,44,1.2
510,영등포 ,2016-07-17,22.2,2,2
510,영등포 ,2016-07-18,24.7,0,1.2
510,영등포 ,2016-07-19,27.7,0,.9
510,영등포 ,2016-07-20,29,4,1
510,영등포 ,2016-07-21,28.7,0,1.1
510,영등포 ,2016-07-22,29.5,0,1.1
510,영등포 ,2016-07-23,29.4,0,1.6
510,영등포 ,2016-07-24,28.6,.5,1.3
510,영등포 ,2016-07-25,29,0,1.4
510,영등포 ,2016-07-26,28.8,0,2
510,영등포 ,2016-07-27,28.1,0,2.5
510,영등포 ,2016-07-28,28.3,0,1.8
510,영등포 ,2016-07-29,27.1,46.5,1.4
510,영등포 ,2016-07-30,29.1,.5,1.4
510,영등포 ,2016-07-31,29.6,1,1
510,영등포 ,2016-08-01,29.1,0,1.1
510,영등포 ,2016-08-02,27.6,12,.8
510,영등포 ,2016-08-03,29.9,0,.8
510,영등포 ,2016-08-04,31.7,0,.9
510,영등포 ,2016-08-05,32.1,0,1
510,영등포 ,2016-08-06,31.6,0,1
510,영등포 ,2016-08-07,31.3,0,1.2
510,영등포 ,2016-08-08,31.4,0,1.2
510,영등포 ,2016-08-09,29.7,13.5,1
510,영등포 ,2016-08-10,29.9,0,1.3
510,영등포 ,2016-08-11,31.3,0,1.1
510,영등포 ,2016-08-12,30.5,0,1.2
510,영등포 ,2016-08-13,30.6,0,1.3
510,영등포 ,2016-08-14,29.9,0,1.2
510,영등포 ,2016-08-15,30.3,0,1.2
510,영등포 ,2016-08-16,30.1,0,1.2
510,영등포 ,2016-08-17,30.9,0,1.1
510,영등포 ,2016-08-18,30.7,0,1.1
510,영등포 ,2016-08-19,30.7,0,.8
510,영등포 ,2016-08-20,31.1,0,1
510,영등포 ,2016-08-21,31.4,0,1.1
510,영등포 ,2016-08-22,31.1,0,1.2
510,영등포 ,2016-08-23,29.6,0,1.1
510,영등포 ,2016-08-24,29.8,0,1.3
510,영등포 ,2016-08-25,28.3,4,1.1
510,영등포 ,2016-08-26,23.7,19.5,1.5
510,영등포 ,2016-08-27,24.3,0,1.3
510,영등포 ,2016-08-28,22.4,0,1.2
510,영등포 ,2016-08-29,23.5,0,1.3
510,영등포 ,2016-08-30,22,0,1.8
510,영등포 ,2016-08-31,19,16,1.6
510,영등포 ,2016-09-01,24.7,0,2
510,영등포 ,2016-09-02,24.8,7.5,1.4
510,영등포 ,2016-09-03,24.9,0,.9
510,영등포 ,2016-09-04,26.5,0,.7
510,영등포 ,2016-09-05,27,0,.9
510,영등포 ,2016-09-06,25.5,0,1.4
510,영등포 ,2016-09-07,25.2,0,1.1
510,영등포 ,2016-09-08,23.4,13,.9
510,영등포 ,2016-09-09,24.5,0,.8
510,영등포 ,2016-09-10,25,0,.8
510,영등포 ,2016-09-11,25.1,0,1.1
510,영등포 ,2016-09-12,25,0,.7
510,영등포 ,2016-09-13,25.5,0,.8
510,영등포 ,2016-09-14,25.4,1.5,.9
510,영등포 ,2016-09-15,24.9,0,.9
510,영등포 ,2016-09-16,25.2,0,.8
510,영등포 ,2016-09-17,23.8,7.5,1.2
510,영등포 ,2016-09-18,24.3,0,1.2
510,영등포 ,2016-09-19,22.8,0,1.3
510,영등포 ,2016-09-20,21.6,0,1.3
510,영등포 ,2016-09-21,21.5,0,1
510,영등포 ,2016-09-22,22.5,0,1
510,영등포 ,2016-09-23,22.3,0,.8
510,영등포 ,2016-09-24,23.1,0,.7
510,영등포 ,2016-09-25,23.8,0,.6
510,영등포 ,2016-09-26,24.7,0,.8
510,영등포 ,2016-09-27,21.7,13.5,.6
510,영등포 ,2016-09-28,20.9,0,.7
510,영등포 ,2016-09-29,21.2,0,1.3
510,영등포 ,2016-09-30,21.6,0,.8
510,영등포 ,2016-10-01,22.3,0,.7
510,영등포 ,2016-10-02,20.3,18,1.1
510,영등포 ,2016-10-03,23.4,5.5,1.4
510,영등포 ,2016-10-04,23.3,0,.8
510,영등포 ,2016-10-05,21.9,0,1.4
510,영등포 ,2016-10-06,19.1,0,1.2
510,영등포 ,2016-10-07,20.3,1.5,1.3
510,영등포 ,2016-10-08,17.6,5,1.6
510,영등포 ,2016-10-09,12.5,0,1.7
510,영등포 ,2016-10-10,15.2,0,.9
510,영등포 ,2016-10-11,16.9,0,.9
510,영등포 ,2016-10-12,16.2,0,1.1
510,영등포 ,2016-10-13,16.3,0,.8
510,영등포 ,2016-10-14,18.1,0,.6
510,영등포 ,2016-10-15,20.2,0,.5
510,영등포 ,2016-10-16,18.4,1.5,.6
510,영등포 ,2016-10-17,18.4,0,.7
510,영등포 ,2016-10-18,18,0,.7
510,영등포 ,2016-10-19,19.1,0,.7
510,영등포 ,2016-10-20,19.5,0,.8
510,영등포 ,2016-10-21,18.5,0,1.4
510,영등포 ,2016-10-22,18.9,0,.9
510,영등포 ,2016-10-23,14.4,3,1.4
510,영등포 ,2016-10-24,15.8,0,1.1
510,영등포 ,2016-10-25,15.2,31.5,.9
510,영등포 ,2016-10-26,14.7,0,.7
510,영등포 ,2016-10-27,15.9,0,.8
510,영등포 ,2016-10-28,15.6,0,1.3
510,영등포 ,2016-10-29,9,0,1.6
510,영등포 ,2016-10-30,9.7,0,.8
510,영등포 ,2016-10-31,7.6,.5,1.3
510,영등포 ,2016-11-01,3,0,1.5
510,영등포 ,2016-11-02,5.9,0,1
510,영등포 ,2016-11-03,10.7,0,1
510,영등포 ,2016-11-04,13.6,0,1.9
510,영등포 ,2016-11-05,15.8,0,1.6
510,영등포 ,2016-11-06,15.2,0,1.1
510,영등포 ,2016-11-07,13.7,3.5,1.2
510,영등포 ,2016-11-08,5.2,0,2
510,영등포 ,2016-11-09,3.5,0,1.2
510,영등포 ,2016-11-10,7.7,0,.8
510,영등포 ,2016-11-11,10.9,0,1.2
510,영등포 ,2016-11-12,12.9,0,1.3
510,영등포 ,2016-11-13,15.6,.5,.5
510,영등포 ,2016-11-14,14.5,5,.7
510,영등포 ,2016-11-15,6.7,0,1.7
510,영등포 ,2016-11-16,7.3,0,.8
510,영등포 ,2016-11-17,10.6,0,.5
510,영등포 ,2016-11-18,12.1,0,.5
510,영등포 ,2016-11-19,14,0,.8
510,영등포 ,2016-11-20,10.9,0,1.3
510,영등포 ,2016-11-21,10.7,0,.9
510,영등포 ,2016-11-22,3,0,2
510,영등포 ,2016-11-23,-.6,0,1.7
510,영등포 ,2016-11-24,-.3,0,1.3
510,영등포 ,2016-11-25,3.2,0,.7
510,영등포 ,2016-11-26,2.7,2,.7
510,영등포 ,2016-11-27,5.1,0,.7
510,영등포 ,2016-11-28,3,0,1.2
510,영등포 ,2016-11-29,3.9,0,.6
510,영등포 ,2016-11-30,7.2,1.5,.8
510,영등포 ,2016-12-01,5.7,0,1.7
510,영등포 ,2016-12-02,3.9,0,.9
510,영등포 ,2016-12-03,6.7,0,.7
510,영등포 ,2016-12-04,7.5,0,.6
510,영등포 ,2016-12-05,7.4,.5,1.3
510,영등포 ,2016-12-06,.9,0,1.4
510,영등포 ,2016-12-07,3.7,0,.9
510,영등포 ,2016-12-08,4.4,3.5,1
510,영등포 ,2016-12-09,2.9,2,1.5
510,영등포 ,2016-12-10,.1,0,1.1
510,영등포 ,2016-12-11,1.5,0,.7
510,영등포 ,2016-12-12,3.9,0,.6
510,영등포 ,2016-12-13,4.7,0,1
510,영등포 ,2016-12-14,.1,0,1.4
510,영등포 ,2016-12-15,-3.1,0,1.6
510,영등포 ,2016-12-16,-2.6,0,1
510,영등포 ,2016-12-17,5.1,0,.7
510,영등포 ,2016-12-18,7.4,0,.6
510,영등포 ,2016-12-19,8.9,.5,.7
510,영등포 ,2016-12-20,8.9,0,.5
510,영등포 ,2016-12-21,9.4,32.5,.9
510,영등포 ,2016-12-22,6.9,23,1.5
510,영등포 ,2016-12-23,-.8,0,1.8
510,영등포 ,2016-12-24,-.6,0,.9
510,영등포 ,2016-12-25,2.7,0,.5
510,영등포 ,2016-12-26,3.9,0,.8
510,영등포 ,2016-12-27,-.7,.5,1.9
510,영등포 ,2016-12-28,-2,0,1
510,영등포 ,2016-12-29,-2.5,0,1.5
510,영등포 ,2016-12-30,-1.4,0,.8
510,영등포 ,2016-12-31,2.7,0,.5
510,영등포 ,2017-01-01,4.9,0,.4
510,영등포 ,2017-01-02,6.4,0,1
510,영등포 ,2017-01-03,4,0,.9
510,영등포 ,2017-01-04,5.9,0,.8
510,영등포 ,2017-01-05,5.6,0,.8
510,영등포 ,2017-01-06,7.1,0,.7
510,영등포 ,2017-01-07,6.4,0,.5
510,영등포 ,2017-01-08,7.9,0,1
510,영등포 ,2017-01-09,3.2,0,1.6
510,영등포 ,2017-01-10,-1.7,0,1.6
510,영등포 ,2017-01-11,-1.8,0,1.2
510,영등포 ,2017-01-12,-.3,0,1.6
510,영등포 ,2017-01-13,-4.3,0,1.5
510,영등포 ,2017-01-14,-6.5,0,2.1
510,영등포 ,2017-01-15,-4.6,0,1.1
510,영등포 ,2017-01-16,-1.7,0,.8
510,영등포 ,2017-01-17,.2,0,.6
510,영등포 ,2017-01-18,1.4,0,.7
510,영등포 ,2017-01-19,.5,0,.8
510,영등포 ,2017-01-20,-3,0,1.6
510,영등포 ,2017-01-21,,1,
510,영등포 ,2017-01-22,-6.4,0,2
510,영등포 ,2017-01-23,-6.9,0,1.3
510,영등포 ,2017-01-24,-4.8,0,1
510,영등포 ,2017-01-25,,0,
510,영등포 ,2017-01-26,.5,.5,1.2
510,영등포 ,2017-01-27,-1.1,5,1.7
510,영등포 ,2017-01-28,0,0,.6
510,영등포 ,2017-01-29,1.8,4.5,.7
510,영등포 ,2017-01-30,,0,
510,영등포 ,2017-01-31,,0,
510,영등포 ,2017-02-01,-2,0,1.3
510,영등포 ,2017-02-02,-.9,0,1.1
510,영등포 ,2017-02-03,3.2,0,.7
510,영등포 ,2017-02-04,3,0,.5
510,영등포 ,2017-02-05,2.6,1.5,.9
510,영등포 ,2017-02-06,-.3,0,1.6
510,영등포 ,2017-02-07,-.3,0,1
510,영등포 ,2017-02-08,-.5,0,1.1
510,영등포 ,2017-02-09,-3.6,0,1.9
510,영등포 ,2017-02-10,-4.8,0,2
510,영등포 ,2017-02-11,-3.1,0,1.7
510,영등포 ,2017-02-12,-.2,0,1
510,영등포 ,2017-02-13,1.7,0,.8
510,영등포 ,2017-02-14,1.8,0,1.1
510,영등포 ,2017-02-15,3.8,0,.9
510,영등포 ,2017-02-16,7.5,0,1.1
510,영등포 ,2017-02-17,2.1,4,1.9
510,영등포 ,2017-02-18,-.7,0,1.5
510,영등포 ,2017-02-19,4,2.5,1.4
510,영등포 ,2017-02-20,-.3,.5,2.1
510,영등포 ,2017-02-21,.8,0,.8
510,영등포 ,2017-02-22,2.9,6,1.1
510,영등포 ,2017-02-23,0,0,2.2
510,영등포 ,2017-02-24,.7,0,1.4
510,영등포 ,2017-02-25,3.8,0,1.4
510,영등포 ,2017-02-26,4.9,0,1.1
510,영등포 ,2017-02-27,5.4,0,.9
510,영등포 ,2017-02-28,6.8,0,1
510,영등포 ,2017-03-01,6.5,7.5,.9
510,영등포 ,2017-03-02,2.9,.5,1.7
510,영등포 ,2017-03-03,5,0,1.2
510,영등포 ,2017-03-04,7.1,0,.9
510,영등포 ,2017-03-05,6.3,.5,1
510,영등포 ,2017-03-06,1.5,0,2.1
510,영등포 ,2017-03-07,-.1,0,2
510,영등포 ,2017-03-08,1.3,0,1.6
510,영등포 ,2017-03-09,4.8,0,1.7
510,영등포 ,2017-03-10,6.4,0,1
510,영등포 ,2017-03-11,8.7,0,.8
510,영등포 ,2017-03-12,9.4,0,1
510,영등포 ,2017-03-13,7.6,0,1.4
510,영등포 ,2017-03-14,7,0,1.6
510,영등포 ,2017-03-15,7.4,0,1.1
510,영등포 ,2017-03-16,7.8,0,1
510,영등포 ,2017-03-17,9,0,.9
510,영등포 ,2017-03-18,10.3,0,1.3
510,영등포 ,2017-03-19,12,0,.8
510,영등포 ,2017-03-20,11.3,0,.7
510,영등포 ,2017-03-21,8.4,0,1.7
510,영등포 ,2017-03-22,9,0,1.2
510,영등포 ,2017-03-23,10.1,0,1.2
510,영등포 ,2017-03-24,9.9,0,1
510,영등포 ,2017-03-25,8.7,0,1.4
510,영등포 ,2017-03-26,8.1,0,1.4
510,영등포 ,2017-03-27,7.5,0,1.4
510,영등포 ,2017-03-28,8.3,0,1.2
510,영등포 ,2017-03-29,9.6,0,1.2
510,영등포 ,2017-03-30,11.6,0,1
510,영등포 ,2017-03-31,10.1,.5,1
510,영등포 ,2017-04-01,,0,
510,영등포 ,2017-04-02,10.3,0,1.3
510,영등포 ,2017-04-03,12.2,0,1.4
510,영등포 ,2017-04-04,15.4,0,1
510,영등포 ,2017-04-05,13.2,35.5,.9
510,영등포 ,2017-04-06,11,2,1.7
510,영등포 ,2017-04-07,15,0,1.1
510,영등포 ,2017-04-08,13,.5,1.2
510,영등포 ,2017-04-09,15.3,0,1.3
510,영등포 ,2017-04-10,17,0,1.3
510,영등포 ,2017-04-11,15.9,0,1.6
510,영등포 ,2017-04-12,12.3,0,1.9
510,영등포 ,2017-04-13,13.3,0,1.6
510,영등포 ,2017-04-14,13.9,6,2.2
510,영등포 ,2017-04-15,17.3,0,1.2
510,영등포 ,2017-04-16,19.5,0,.7
510,영등포 ,2017-04-17,15.5,5.5,.9
510,영등포 ,2017-04-18,12.9,5,1.5
510,영등포 ,2017-04-19,13.9,0,1.5
510,영등포 ,2017-04-20,13.8,0,1.1
510,영등포 ,2017-04-21,13.9,0,1.2
510,영등포 ,2017-04-22,15.5,0,1.2
510,영등포 ,2017-04-23,15.7,0,1.5
510,영등포 ,2017-04-24,16.3,0,1.6
510,영등포 ,2017-04-25,16.6,0,1.6
510,영등포 ,2017-04-26,16,0,1.7
510,영등포 ,2017-04-27,14.5,0,1.7
510,영등포 ,2017-04-28,14.9,0,2.2
510,영등포 ,2017-04-29,17.8,0,1.8
510,영등포 ,2017-04-30,19.6,0,1.8
510,영등포 ,2017-05-01,20.7,0,1
510,영등포 ,2017-05-02,20.9,0,1
510,영등포 ,2017-05-03,22.4,0,.9
510,영등포 ,2017-05-04,22.1,0,1
510,영등포 ,2017-05-05,21.2,0,1.6
510,영등포 ,2017-05-06,15.5,0,2.2
510,영등포 ,2017-05-07,17.3,0,1.8
510,영등포 ,2017-05-08,18.8,0,1.4
510,영등포 ,2017-05-09,17.4,5,.8
510,영등포 ,2017-05-10,16.6,5.5,1.3
510,영등포 ,2017-05-11,19.6,0,1.1
510,영등포 ,2017-05-12,19.5,0,1.4
510,영등포 ,2017-05-13,16.9,5.5,2
510,영등포 ,2017-05-14,16.4,0,2
510,영등포 ,2017-05-15,16.2,0,1.6
510,영등포 ,2017-05-16,17.7,0,1.3
510,영등포 ,2017-05-17,19.7,0,1
510,영등포 ,2017-05-18,21.4,0,1.2
510,영등포 ,2017-05-19,22.4,0,1.3
510,영등포 ,2017-05-20,21.7,0,1.2
510,영등포 ,2017-05-21,22,0,1.2
510,영등포 ,2017-05-22,22.5,0,1.1
510,영등포 ,2017-05-23,20.5,4.5,1.1
510,영등포 ,2017-05-24,22,0,1.2
510,영등포 ,2017-05-25,20,0,2.1
510,영등포 ,2017-05-26,18,0,1.7
510,영등포 ,2017-05-27,19.9,0,1.4
510,영등포 ,2017-05-28,21.7,0,1.6
510,영등포 ,2017-05-29,22.8,0,1.5
510,영등포 ,2017-05-30,24,0,1.5
510,영등포 ,2017-05-31,23.6,0,1.2
510,영등포 ,2017-06-01,23.7,0,1.5
510,영등포 ,2017-06-02,21.1,0,1.5
510,영등포 ,2017-06-03,20.9,0,1.6
510,영등포 ,2017-06-04,22.7,0,1.2
510,영등포 ,2017-06-05,24.8,0,1
510,영등포 ,2017-06-06,19.8,15,1.2
510,영등포 ,2017-06-07,18.4,17,1.1
510,영등포 ,2017-06-08,20.4,0,1.6
510,영등포 ,2017-06-09,21.4,0,2.3
510,영등포 ,2017-06-10,22.3,2,1.2
510,영등포 ,2017-06-11,23.8,0,1
510,영등포 ,2017-06-12,22.6,0,1.3
510,영등포 ,2017-06-13,21.7,0,1.4
510,영등포 ,2017-06-14,22.1,0,1.6
510,영등포 ,2017-06-15,22.6,0,1.8
510,영등포 ,2017-06-16,25.3,0,1.4
510,영등포 ,2017-06-17,24.6,0,1.5
510,영등포 ,2017-06-18,24.8,0,1.2
510,영등포 ,2017-06-19,25.2,0,1.1
510,영등포 ,2017-06-20,26.3,0,1
510,영등포 ,2017-06-21,25.5,0,1.5
510,영등포 ,2017-06-22,25.4,0,1.4
510,영등포 ,2017-06-23,27.3,0,1.1
510,영등포 ,2017-06-24,24.7,1,.9
510,영등포 ,2017-06-25,24.5,6,.7
510,영등포 ,2017-06-26,23.9,14.5,.9
510,영등포 ,2017-06-27,25.5,0,1.1
510,영등포 ,2017-06-28,26.3,0,1.3
510,영등포 ,2017-06-29,26.4,0,1.2
510,영등포 ,2017-06-30,26.6,0,1.1
510,영등포 ,2017-07-01,25.4,0,1.3
510,영등포 ,2017-07-02,24.6,88,1.3
510,영등포 ,2017-07-03,25.3,38,2
510,영등포 ,2017-07-04,27.3,3,1.1
510,영등포 ,2017-07-05,28.1,0,.9
510,영등포 ,2017-07-06,28.6,0,.9
510,영등포 ,2017-07-07,27.2,14.5,1.4
510,영등포 ,2017-07-08,26.6,7.5,2
510,영등포 ,2017-07-09,26.7,51.5,.8
510,영등포 ,2017-07-10,24.7,142,1.3
510,영등포 ,2017-07-11,26.9,1.5,1.3
510,영등포 ,2017-07-12,27.7,0,1.4
510,영등포 ,2017-07-13,28.7,0,.8
510,영등포 ,2017-07-14,29.5,0,1.1
510,영등포 ,2017-07-15,25.2,28.5,1.2
510,영등포 ,2017-07-16,26.6,40.5,.9
510,영등포 ,2017-07-17,27.2,1,1.3
510,영등포 ,2017-07-18,26.9,1,1
510,영등포 ,2017-07-19,29,0,.9
510,영등포 ,2017-07-20,30.4,0,1.3
510,영등포 ,2017-07-21,30,0,1.7
510,영등포 ,2017-07-22,29.6,.5,1.5
510,영등포 ,2017-07-23,27.5,46,1.5
510,영등포 ,2017-07-24,26.9,3,.9
510,영등포 ,2017-07-25,30.1,0,.9
510,영등포 ,2017-07-26,29.5,0,1.3
510,영등포 ,2017-07-27,28,5,.8
510,영등포 ,2017-07-28,25.9,9,.5
510,영등포 ,2017-07-29,28,0,1
510,영등포 ,2017-07-30,28.8,0,1.2
510,영등포 ,2017-07-31,26.5,10,.7
510,영등포 ,2017-08-01,29.1,2.5,.9
510,영등포 ,2017-08-02,31,0,.6
510,영등포 ,2017-08-03,30.6,0,1.3
510,영등포 ,2017-08-04,30.7,0,1
510,영등포 ,2017-08-05,32.1,0,.8
510,영등포 ,2017-08-06,30.7,6.5,.8
510,영등포 ,2017-08-07,29.8,0,1.2
510,영등포 ,2017-08-08,28.8,0,1.3
510,영등포 ,2017-08-09,28.2,0,1
510,영등포 ,2017-08-10,25,27.5,.6
510,영등포 ,2017-08-11,27.6,.5,1
510,영등포 ,2017-08-12,28.6,0,.9
510,영등포 ,2017-08-13,27,0,1.2
510,영등포 ,2017-08-14,25.5,1.5,1.1
510,영등포 ,2017-08-15,22.4,99.5,1.1
510,영등포 ,2017-08-16,24.2,1,1.1
510,영등포 ,2017-08-17,25.2,2,.7
510,영등포 ,2017-08-18,26.7,0,.7
510,영등포 ,2017-08-19,26.8,0,.7
510,영등포 ,2017-08-20,23.8,110.5,.9
510,영등포 ,2017-08-21,26.5,5.5,1.6
510,영등포 ,2017-08-22,28.2,0,1.1
510,영등포 ,2017-08-23,27.7,22.5,1.5
510,영등포 ,2017-08-24,27.2,8.5,2.4
510,영등포 ,2017-08-25,26.7,0,.8
510,영등포 ,2017-08-26,25.5,0,1
510,영등포 ,2017-08-27,24.1,0,.6
510,영등포 ,2017-08-28,22.4,12,.8
510,영등포 ,2017-08-29,20.3,0,1.5
510,영등포 ,2017-08-30,20.8,0,1
510,영등포 ,2017-08-31,23.1,0,.9
510,영등포 ,2017-09-01,24.2,0,1
510,영등포 ,2017-09-02,24.4,0,.9
510,영등포 ,2017-09-03,24.9,0,.8
510,영등포 ,2017-09-04,25.8,0,.7
510,영등포 ,2017-09-05,23.3,0,.6
510,영등포 ,2017-09-06,21.8,2,.6
510,영등포 ,2017-09-07,22.8,0,.8
510,영등포 ,2017-09-08,25.2,0,.9
510,영등포 ,2017-09-09,24.9,0,.8
510,영등포 ,2017-09-10,24.1,0,.5
510,영등포 ,2017-09-11,22,26,.7
510,영등포 ,2017-09-12,23.5,0,1
510,영등포 ,2017-09-13,22.7,0,.9
510,영등포 ,2017-09-14,23.4,0,.8
510,영등포 ,2017-09-15,23.5,0,1.3
510,영등포 ,2017-09-16,22.8,0,1.4
510,영등포 ,2017-09-17,23.6,0,1.1
510,영등포 ,2017-09-18,22.7,0,1.1
510,영등포 ,2017-09-19,23.3,6.5,1.9
510,영등포 ,2017-09-20,20.7,0,1.4
510,영등포 ,2017-09-21,21.4,0,.8
510,영등포 ,2017-09-22,21.6,0,1.1
510,영등포 ,2017-09-23,22.6,0,1.1
510,영등포 ,2017-09-24,23.4,0,1
510,영등포 ,2017-09-25,24.4,0,.7
510,영등포 ,2017-09-26,25.4,0,.9
510,영등포 ,2017-09-27,23,0,1.1
510,영등포 ,2017-09-28,20.1,0,1.7
510,영등포 ,2017-09-29,18.3,0,1.5
510,영등포 ,2017-09-30,20.9,0,1.3
510,영등포 ,2017-10-01,18.7,4.5,.8
510,영등포 ,2017-10-02,21.7,1.5,1
510,영등포 ,2017-10-03,17.6,0,1.4
510,영등포 ,2017-10-04,17.2,0,1.1
510,영등포 ,2017-10-05,19,0,1
510,영등포 ,2017-10-06,19.3,0,.9
510,영등포 ,2017-10-07,21.7,0,.8
510,영등포 ,2017-10-08,23.1,0,.7
510,영등포 ,2017-10-09,22.5,0,.9
510,영등포 ,2017-10-10,21.9,0,1
510,영등포 ,2017-10-11,16,17,1.4
510,영등포 ,2017-10-12,12.3,0,1.2
510,영등포 ,2017-10-13,13.8,0,1
510,영등포 ,2017-10-14,15.3,0,.9
510,영등포 ,2017-10-15,16.6,0,.7
510,영등포 ,2017-10-16,17.2,0,.9
510,영등포 ,2017-10-17,17,0,.8
510,영등포 ,2017-10-18,17.1,0,.9
510,영등포 ,2017-10-19,17.7,0,.7
510,영등포 ,2017-10-20,17.8,0,.7
510,영등포 ,2017-10-21,18.2,0,.6
510,영등포 ,2017-10-22,17.1,0,1.1
510,영등포 ,2017-10-23,14.6,0,.9
510,영등포 ,2017-10-24,15.4,0,.8
510,영등포 ,2017-10-25,15.6,0,.8
510,영등포 ,2017-10-26,15.6,0,.7
510,영등포 ,2017-10-27,17.6,0,.6
510,영등포 ,2017-10-28,17.9,0,.7
510,영등포 ,2017-10-29,12.4,0,1.8
510,영등포 ,2017-10-30,8.5,0,1.3
510,영등포 ,2017-10-31,11.4,0,1.1
510,영등포 ,2017-11-01,14.8,0,1.7
510,영등포 ,2017-11-02,15.9,0,1
510,영등포 ,2017-11-03,12.7,3,1.7
510,영등포 ,2017-11-04,8.7,0,1.2
510,영등포 ,2017-11-05,10.1,0,.7
510,영등포 ,2017-11-06,12.5,0,.8
510,영등포 ,2017-11-07,15.4,0,.6
510,영등포 ,2017-11-08,13.7,0,1.4
510,영등포 ,2017-11-09,11.3,0,.6
510,영등포 ,2017-11-10,11.2,5.5,1.6
510,영등포 ,2017-11-11,7.1,0,1.3
510,영등포 ,2017-11-12,7.4,0,.6
510,영등포 ,2017-11-13,9.6,4.5,1
510,영등포 ,2017-11-14,8.7,0,1.2
510,영등포 ,2017-11-15,4.6,0,1.5
510,영등포 ,2017-11-16,2.8,0,.8
510,영등포 ,2017-11-17,4.5,0,.8
510,영등포 ,2017-11-18,-1.2,0,2.2
510,영등포 ,2017-11-19,0,0,1.3
510,영등포 ,2017-11-20,1.1,0,.9
510,영등포 ,2017-11-21,3,0,.7
510,영등포 ,2017-11-22,5.8,0,1.2
510,영등포 ,2017-11-23,2.4,0,1.3
510,영등포 ,2017-11-24,1.3,0,1
510,영등포 ,2017-11-25,4.7,26.5,.9
510,영등포 ,2017-11-26,4,0,1
510,영등포 ,2017-11-27,3.8,0,.7
510,영등포 ,2017-11-28,7,0,.7
510,영등포 ,2017-11-29,3.6,0,1.7
510,영등포 ,2017-11-30,-1.4,0,1.8
510,영등포 ,2017-12-01,-.8,0,1.1
510,영등포 ,2017-12-02,3.6,0,.9
510,영등포 ,2017-12-03,6.4,3.5,.7
510,영등포 ,2017-12-04,-.2,0,1.9
510,영등포 ,2017-12-05,-3,0,1.6
510,영등포 ,2017-12-06,1.3,1,1.1
510,영등포 ,2017-12-07,1.6,0,1.3
510,영등포 ,2017-12-08,-2.3,0,1.6
510,영등포 ,2017-12-09,1.4,0,.8
510,영등포 ,2017-12-10,,3.5,
510,영등포 ,2017-12-11,-5.7,0,2.2
510,영등포 ,2017-12-12,-7.8,0,1.5
510,영등포 ,2017-12-13,-7,0,1.3
510,영등포 ,2017-12-14,-5,0,.8
510,영등포 ,2017-12-15,-1.5,0,.8
510,영등포 ,2017-12-16,-4.5,0,2
